dataset,subject_id,phase,date,day_index,time_of_day_h,counts_per_min,light_level
Lab A,1341,TRF,2026-06-30,5,17.5,50.5,0.0
Lab A,1341,TRF,2026-06-30,5,17.667,32.0,0.0
Lab A,1341,TRF,2026-06-30,5,17.833,14.4,0.0
Lab A,1341,TRF,2026-06-30,5,18.0,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,18.167,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,18.333,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,18.5,1.9,0.0
Lab A,1341,TRF,2026-06-30,5,18.667,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,18.833,14.3,0.0
Lab A,1341,TRF,2026-06-30,5,19.0,,
Lab A,1341,TRF,2026-06-30,5,19.167,5.8,0.0
Lab A,1341,TRF,2026-06-30,5,19.333,11.8,0.0
Lab A,1341,TRF,2026-06-30,5,19.5,1.3,0.0
Lab A,1341,TRF,2026-06-30,5,19.667,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,19.833,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,20.0,1.5,0.0
Lab A,1341,TRF,2026-06-30,5,20.167,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,20.333,0.9,0.0
Lab A,1341,TRF,2026-06-30,5,20.5,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,20.667,1.9,0.0
Lab A,1341,TRF,2026-06-30,5,20.833,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,21.0,,
Lab A,1341,TRF,2026-06-30,5,21.167,,
Lab A,1341,TRF,2026-06-30,5,21.333,39.4,0.0
Lab A,1341,TRF,2026-06-30,5,21.5,11.2,0.0
Lab A,1341,TRF,2026-06-30,5,21.667,3.7,0.0
Lab A,1341,TRF,2026-06-30,5,21.833,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,22.0,0.4,0.0
Lab A,1341,TRF,2026-06-30,5,22.167,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,22.333,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,22.5,2.0,0.0
Lab A,1341,TRF,2026-06-30,5,22.667,2.5,0.0
Lab A,1341,TRF,2026-06-30,5,22.833,5.1,0.0
Lab A,1341,TRF,2026-06-30,5,23.0,,
Lab A,1341,TRF,2026-06-30,5,23.167,0.2,0.0
Lab A,1341,TRF,2026-06-30,5,23.333,3.5,0.0
Lab A,1341,TRF,2026-06-30,5,23.5,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,23.667,0.0,0.0
Lab A,1341,TRF,2026-06-30,5,23.833,43.0,0.0
Lab A,1341,TRF,2026-07-01,6,0.0,5.2,0.0
Lab A,1341,TRF,2026-07-01,6,0.167,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,0.333,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,0.5,2.6,0.0
Lab A,1341,TRF,2026-07-01,6,0.667,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,0.833,4.6,0.0
Lab A,1341,TRF,2026-07-01,6,1.0,,
Lab A,1341,TRF,2026-07-01,6,1.167,10.5,0.0
Lab A,1341,TRF,2026-07-01,6,1.333,18.2,0.0
Lab A,1341,TRF,2026-07-01,6,1.5,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,1.667,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,1.833,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,2.0,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,2.167,7.0,0.0
Lab A,1341,TRF,2026-07-01,6,2.333,28.7,0.0
Lab A,1341,TRF,2026-07-01,6,2.5,25.3,0.0
Lab A,1341,TRF,2026-07-01,6,2.667,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,2.833,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,3.0,,
Lab A,1341,TRF,2026-07-01,6,3.167,0.1,0.0
Lab A,1341,TRF,2026-07-01,6,3.333,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,3.5,0.0,0.0
Lab A,1341,TRF,2026-07-01,6,3.667,5.7,0.0
Lab A,1341,TRF,2026-07-01,6,3.833,27.9,0.0
Lab A,1341,TRF,2026-07-01,6,4.0,52.5,0.0
Lab A,1341,TRF,2026-07-01,6,4.167,10.1,0.0
Lab A,1341,TRF,2026-07-01,6,4.333,16.2,0.0
Lab A,1341,TRF,2026-07-01,6,4.5,5.4,0.0
Lab A,1341,TRF,2026-07-01,6,4.667,2.2,0.0
Lab A,1341,TRF,2026-07-01,6,4.833,0.0,0.0
Lab A,1342,TRF,2026-06-24,-1,5.0,23.6,0.0
Lab A,1342,TRF,2026-06-24,-1,5.167,45.0,648.6
Lab A,1342,TRF,2026-06-24,-1,5.333,11.6,718.3
Lab A,1342,TRF,2026-06-24,-1,5.5,44.8,713.6
Lab A,1342,TRF,2026-06-24,-1,5.667,26.5,710.3
Lab A,1342,TRF,2026-06-24,-1,5.833,1.9,709.4
Lab A,1342,TRF,2026-06-24,-1,6.0,0.9,708.5
Lab A,1342,TRF,2026-06-24,-1,6.167,0.0,708.4
Lab A,1342,TRF,2026-06-24,-1,6.333,1.3,708.1
Lab A,1342,TRF,2026-06-24,-1,6.5,1.6,708.5
Lab A,1342,TRF,2026-06-24,-1,6.667,15.8,706.4
Lab A,1342,TRF,2026-06-24,-1,6.833,15.2,706.0
Lab A,1342,TRF,2026-06-24,-1,7.0,1.5,707.3
Lab A,1342,TRF,2026-06-24,-1,7.167,4.6,706.3
Lab A,1342,TRF,2026-06-24,-1,7.333,25.7,709.6
Lab A,1342,TRF,2026-06-24,-1,7.5,11.8,713.3
Lab A,1342,TRF,2026-06-24,-1,7.667,36.1,709.9
Lab A,1342,TRF,2026-06-24,-1,7.833,43.7,702.2
Lab A,1342,TRF,2026-06-24,-1,8.0,15.2,706.4
Lab A,1342,TRF,2026-06-24,-1,8.167,1.3,706.8
Lab A,1342,TRF,2026-06-24,-1,8.333,0.7,706.4
Lab A,1342,TRF,2026-06-24,-1,8.5,2.2,706.1
Lab A,1342,TRF,2026-06-24,-1,8.667,1.4,704.7
Lab A,1342,TRF,2026-06-24,-1,8.833,1.0,705.8
Lab A,1342,TRF,2026-06-24,-1,9.0,8.9,704.4
Lab A,1342,TRF,2026-06-24,-1,9.167,1.5,705.0
Lab A,1342,TRF,2026-06-24,-1,9.333,1.4,704.6
Lab A,1342,TRF,2026-06-24,-1,9.5,3.2,705.0
Lab A,1342,TRF,2026-06-24,-1,9.667,0.0,705.6
Lab A,1342,TRF,2026-06-24,-1,9.833,27.2,704.4
Lab A,1342,TRF,2026-06-24,-1,10.0,1.9,704.9
Lab A,1342,TRF,2026-06-24,-1,10.167,4.3,704.3
Lab A,1342,TRF,2026-06-24,-1,10.333,3.6,704.3
Lab A,1342,TRF,2026-06-24,-1,10.5,1.2,705.5
Lab A,1342,TRF,2026-06-24,-1,10.667,1.1,705.0
Lab A,1342,TRF,2026-06-24,-1,10.833,1.9,704.5
Lab A,1342,TRF,2026-06-24,-1,11.0,2.6,704.9
Lab A,1342,TRF,2026-06-24,-1,11.167,16.9,703.9
Lab A,1342,TRF,2026-06-24,-1,11.333,26.7,706.9
Lab A,1342,TRF,2026-06-24,-1,11.5,29.0,706.8
Lab A,1342,TRF,2026-06-24,-1,11.667,1.4,707.2
Lab A,1342,TRF,2026-06-24,-1,11.833,15.0,674.8
Lab A,1342,TRF,2026-06-24,-1,12.0,36.6,604.4
Lab A,1342,TRF,2026-06-24,-1,12.167,42.1,672.7
Lab A,1342,TRF,2026-06-24,-1,12.333,7.3,697.9
Lab A,1342,TRF,2026-06-24,-1,12.5,1.1,698.4
Lab A,1342,TRF,2026-06-24,-1,12.667,1.4,698.3
Lab A,1342,TRF,2026-06-24,-1,12.833,0.3,697.7
Lab A,1342,TRF,2026-06-24,-1,13.0,0.0,697.2
Lab A,1342,TRF,2026-06-24,-1,13.167,5.9,696.6
Lab A,1342,TRF,2026-06-24,-1,13.333,0.7,697.1
Lab A,1342,TRF,2026-06-24,-1,13.5,1.1,697.4
Lab A,1342,TRF,2026-06-24,-1,13.667,4.6,697.0
Lab A,1342,TRF,2026-06-24,-1,13.833,0.9,696.0
Lab A,1342,TRF,2026-06-24,-1,14.0,29.6,696.1
Lab A,1342,TRF,2026-06-24,-1,14.167,24.0,698.5
Lab A,1342,TRF,2026-06-24,-1,14.333,1.4,698.3
Lab A,1342,TRF,2026-06-24,-1,14.5,0.2,697.9
Lab A,1342,TRF,2026-06-24,-1,14.667,1.3,697.0
Lab A,1342,TRF,2026-06-24,-1,14.833,3.6,697.9
Lab A,1342,TRF,2026-06-24,-1,15.0,16.0,697.3
Lab A,1342,TRF,2026-06-24,-1,15.167,26.2,697.1
Lab A,1342,TRF,2026-06-24,-1,15.333,7.6,700.8
Lab A,1342,TRF,2026-06-24,-1,15.5,23.4,698.4
Lab A,1342,TRF,2026-06-24,-1,15.667,0.0,698.4
Lab A,1342,TRF,2026-06-24,-1,15.833,2.3,699.3
Lab A,1342,TRF,2026-06-24,-1,16.0,0.0,700.7
Lab A,1342,TRF,2026-06-24,-1,16.167,7.0,702.2
Lab A,1342,TRF,2026-06-24,-1,16.333,16.3,700.3
Lab A,1342,TRF,2026-06-24,-1,16.5,9.2,700.5
Lab A,1342,TRF,2026-06-24,-1,16.667,1.2,700.9
Lab A,1342,TRF,2026-06-24,-1,16.833,0.5,701.3
Lab A,1342,TRF,2026-06-24,-1,17.0,10.4,560.4
Lab A,1342,TRF,2026-06-24,-1,17.167,22.5,0.0
Lab A,1342,TRF,2026-06-24,-1,17.333,14.9,0.0
Lab A,1342,TRF,2026-06-24,-1,17.5,4.2,0.0
Lab A,1342,TRF,2026-06-24,-1,17.667,31.4,0.0
Lab A,1342,TRF,2026-06-24,-1,17.833,5.7,0.0
Lab A,1342,TRF,2026-06-24,-1,18.0,40.7,0.0
Lab A,1342,TRF,2026-06-24,-1,18.167,3.5,0.0
Lab A,1342,TRF,2026-06-24,-1,18.333,1.7,0.0
Lab A,1342,TRF,2026-06-24,-1,18.5,25.3,0.0
Lab A,1342,TRF,2026-06-24,-1,18.667,11.2,0.0
Lab A,1342,TRF,2026-06-24,-1,18.833,41.6,0.0
Lab A,1342,TRF,2026-06-24,-1,19.0,20.5,0.0
Lab A,1342,TRF,2026-06-24,-1,19.167,0.3,0.0
Lab A,1342,TRF,2026-06-24,-1,19.333,31.2,0.0
Lab A,1342,TRF,2026-06-24,-1,19.5,28.1,0.0
Lab A,1342,TRF,2026-06-24,-1,19.667,24.3,0.0
Lab A,1342,TRF,2026-06-24,-1,19.833,3.7,0.0
Lab A,1342,TRF,2026-06-24,-1,20.0,1.8,0.0
Lab A,1342,TRF,2026-06-24,-1,20.167,3.7,0.0
Lab A,1342,TRF,2026-06-24,-1,20.333,24.6,0.0
Lab A,1342,TRF,2026-06-24,-1,20.5,32.7,0.0
Lab A,1342,TRF,2026-06-24,-1,20.667,1.0,0.0
Lab A,1342,TRF,2026-06-24,-1,20.833,2.8,0.0
Lab A,1342,TRF,2026-06-24,-1,21.0,23.0,0.0
Lab A,1342,TRF,2026-06-24,-1,21.167,23.1,0.0
Lab A,1342,TRF,2026-06-24,-1,21.333,1.0,0.0
Lab A,1342,TRF,2026-06-24,-1,21.5,1.5,0.0
Lab A,1342,TRF,2026-06-24,-1,21.667,1.6,0.0
Lab A,1342,TRF,2026-06-24,-1,21.833,6.6,0.0
Lab A,1342,TRF,2026-06-24,-1,22.0,10.7,0.0
Lab A,1342,TRF,2026-06-24,-1,22.167,17.2,0.0
Lab A,1342,TRF,2026-06-24,-1,22.333,3.2,0.0
Lab A,1342,TRF,2026-06-24,-1,22.5,1.1,0.0
Lab A,1342,TRF,2026-06-24,-1,22.667,10.2,0.0
Lab A,1342,TRF,2026-06-24,-1,22.833,4.1,0.0
Lab A,1342,TRF,2026-06-24,-1,23.0,8.8,0.0
Lab A,1342,TRF,2026-06-24,-1,23.167,34.4,0.0
Lab A,1342,TRF,2026-06-24,-1,23.333,22.5,0.0
Lab A,1342,TRF,2026-06-24,-1,23.5,4.6,0.0
Lab A,1342,TRF,2026-06-24,-1,23.667,1.2,0.0
Lab A,1342,TRF,2026-06-24,-1,23.833,33.2,0.0
Lab A,1342,TRF,2026-06-25,0,0.0,5.1,0.0
Lab A,1342,TRF,2026-06-25,0,0.167,1.5,0.0
Lab A,1342,TRF,2026-06-25,0,0.333,5.0,0.0
Lab A,1342,TRF,2026-06-25,0,0.5,4.0,0.0
Lab A,1342,TRF,2026-06-25,0,0.667,2.4,0.0
Lab A,1342,TRF,2026-06-25,0,0.833,5.8,0.0
Lab A,1342,TRF,2026-06-25,0,1.0,23.6,0.0
Lab A,1342,TRF,2026-06-25,0,1.167,1.9,0.0
Lab A,1342,TRF,2026-06-25,0,1.333,1.0,0.0
Lab A,1342,TRF,2026-06-25,0,1.5,5.1,0.0
Lab A,1342,TRF,2026-06-25,0,1.667,1.9,0.0
Lab A,1342,TRF,2026-06-25,0,1.833,6.3,0.0
Lab A,1342,TRF,2026-06-25,0,2.0,2.5,0.0
Lab A,1342,TRF,2026-06-25,0,2.167,26.2,0.0
Lab A,1342,TRF,2026-06-25,0,2.333,4.2,0.0
Lab A,1342,TRF,2026-06-25,0,2.5,11.1,0.0
Lab A,1342,TRF,2026-06-25,0,2.667,2.7,0.0
Lab A,1342,TRF,2026-06-25,0,2.833,14.3,0.0
Lab A,1342,TRF,2026-06-25,0,3.0,7.5,0.0
Lab A,1342,TRF,2026-06-25,0,3.167,41.7,0.0
Lab A,1342,TRF,2026-06-25,0,3.333,30.3,0.0
Lab A,1342,TRF,2026-06-25,0,3.5,27.1,0.0
Lab A,1342,TRF,2026-06-25,0,3.667,10.1,0.0
Lab A,1342,TRF,2026-06-25,0,3.833,42.2,0.0
Lab A,1342,TRF,2026-06-25,0,4.0,26.3,0.0
Lab A,1342,TRF,2026-06-25,0,4.167,8.7,0.0
Lab A,1342,TRF,2026-06-25,0,4.333,1.2,0.0
Lab A,1342,TRF,2026-06-25,0,4.5,3.2,0.0
Lab A,1342,TRF,2026-06-25,0,4.667,1.7,0.0
Lab A,1342,TRF,2026-06-25,0,4.833,0.6,0.0
Lab A,1342,TRF,2026-06-25,0,5.0,17.1,0.0
Lab A,1342,TRF,2026-06-25,0,5.167,16.4,645.9
Lab A,1342,TRF,2026-06-25,0,5.333,4.9,714.0
Lab A,1342,TRF,2026-06-25,0,5.5,0.0,715.0
Lab A,1342,TRF,2026-06-25,0,5.667,46.6,703.3
Lab A,1342,TRF,2026-06-25,0,5.833,46.6,698.4
Lab A,1342,TRF,2026-06-25,0,6.0,45.2,708.2
Lab A,1342,TRF,2026-06-25,0,6.167,31.1,709.0
Lab A,1342,TRF,2026-06-25,0,6.333,1.3,710.4
Lab A,1342,TRF,2026-06-25,0,6.5,1.8,710.2
Lab A,1342,TRF,2026-06-25,0,6.667,0.6,710.3
Lab A,1342,TRF,2026-06-25,0,6.833,0.5,710.1
Lab A,1342,TRF,2026-06-25,0,7.0,1.4,710.1
Lab A,1342,TRF,2026-06-25,0,7.167,0.3,709.7
Lab A,1342,TRF,2026-06-25,0,7.333,1.5,710.1
Lab A,1342,TRF,2026-06-25,0,7.5,0.0,709.4
Lab A,1342,TRF,2026-06-25,0,7.667,5.2,709.8
Lab A,1342,TRF,2026-06-25,0,7.833,23.1,708.7
Lab A,1342,TRF,2026-06-25,0,8.0,1.0,708.9
Lab A,1342,TRF,2026-06-25,0,8.167,0.8,708.7
Lab A,1342,TRF,2026-06-25,0,8.333,0.2,708.8
Lab A,1342,TRF,2026-06-25,0,8.5,0.1,708.4
Lab A,1342,TRF,2026-06-25,0,8.667,1.5,708.5
Lab A,1342,TRF,2026-06-25,0,8.833,0.0,708.2
Lab A,1342,TRF,2026-06-25,0,9.0,0.5,708.5
Lab A,1342,TRF,2026-06-25,0,9.167,0.4,708.2
Lab A,1342,TRF,2026-06-25,0,9.333,3.6,707.8
Lab A,1342,TRF,2026-06-25,0,9.5,3.0,707.8
Lab A,1342,TRF,2026-06-25,0,9.667,9.6,707.1
Lab A,1342,TRF,2026-06-25,0,9.833,1.7,707.8
Lab A,1342,TRF,2026-06-25,0,10.0,2.1,707.8
Lab A,1342,TRF,2026-06-25,0,10.167,0.6,707.7
Lab A,1342,TRF,2026-06-25,0,10.333,15.9,706.3
Lab A,1342,TRF,2026-06-25,0,10.5,0.9,707.3
Lab A,1342,TRF,2026-06-25,0,10.667,1.3,707.3
Lab A,1342,TRF,2026-06-25,0,10.833,1.1,707.1
Lab A,1342,TRF,2026-06-25,0,11.0,1.3,707.5
Lab A,1342,TRF,2026-06-25,0,11.167,7.2,675.4
Lab A,1342,TRF,2026-06-25,0,11.333,22.9,658.2
Lab A,1342,TRF,2026-06-25,0,11.5,23.1,672.1
Lab A,1342,TRF,2026-06-25,0,11.667,42.9,650.1
Lab A,1342,TRF,2026-06-25,0,11.833,41.8,653.6
Lab A,1342,TRF,2026-06-25,0,12.0,24.0,662.1
Lab A,1342,TRF,2026-06-25,0,12.167,25.2,700.5
Lab A,1342,TRF,2026-06-25,0,12.333,0.6,701.5
Lab A,1342,TRF,2026-06-25,0,12.5,0.9,701.5
Lab A,1342,TRF,2026-06-25,0,12.667,0.8,700.8
Lab A,1342,TRF,2026-06-25,0,12.833,13.2,700.0
Lab A,1342,TRF,2026-06-25,0,13.0,2.0,700.3
Lab A,1342,TRF,2026-06-25,0,13.167,0.3,700.3
Lab A,1342,TRF,2026-06-25,0,13.333,2.4,699.7
Lab A,1342,TRF,2026-06-25,0,13.5,2.9,700.1
Lab A,1342,TRF,2026-06-25,0,13.667,5.8,700.1
Lab A,1342,TRF,2026-06-25,0,13.833,2.3,704.9
Lab A,1342,TRF,2026-06-25,0,14.0,11.4,701.1
Lab A,1342,TRF,2026-06-25,0,14.167,17.5,696.8
Lab A,1342,TRF,2026-06-25,0,14.333,4.3,699.1
Lab A,1342,TRF,2026-06-25,0,14.5,0.2,698.6
Lab A,1342,TRF,2026-06-25,0,14.667,0.5,698.9
Lab A,1342,TRF,2026-06-25,0,14.833,2.7,699.0
Lab A,1342,TRF,2026-06-25,0,15.0,1.2,698.8
Lab A,1342,TRF,2026-06-25,0,15.167,2.5,699.3
Lab A,1342,TRF,2026-06-25,0,15.333,0.9,699.6
Lab A,1342,TRF,2026-06-25,0,15.5,1.4,699.7
Lab A,1342,TRF,2026-06-25,0,15.667,19.1,698.2
Lab A,1342,TRF,2026-06-25,0,15.833,6.2,700.1
Lab A,1342,TRF,2026-06-25,0,16.0,0.9,698.5
Lab A,1342,TRF,2026-06-25,0,16.167,0.6,698.6
Lab A,1342,TRF,2026-06-25,0,16.333,2.5,698.5
Lab A,1342,TRF,2026-06-25,0,16.5,5.9,702.3
Lab A,1342,TRF,2026-06-25,0,16.667,10.1,703.2
Lab A,1342,TRF,2026-06-25,0,16.833,17.1,699.9
Lab A,1342,TRF,2026-06-25,0,17.0,0.4,560.8
Lab A,1342,TRF,2026-06-25,0,17.167,5.1,0.0
Lab A,1342,TRF,2026-06-25,0,17.333,28.6,0.0
Lab A,1342,TRF,2026-06-25,0,17.5,18.6,0.0
Lab A,1342,TRF,2026-06-25,0,17.667,22.2,0.0
Lab A,1342,TRF,2026-06-25,0,17.833,15.4,0.0
Lab A,1342,TRF,2026-06-25,0,18.0,13.9,0.0
Lab A,1342,TRF,2026-06-25,0,18.167,53.4,0.0
Lab A,1342,TRF,2026-06-25,0,18.333,33.6,0.0
Lab A,1342,TRF,2026-06-25,0,18.5,26.5,0.0
Lab A,1342,TRF,2026-06-25,0,18.667,22.0,0.0
Lab A,1342,TRF,2026-06-25,0,18.833,8.5,0.0
Lab A,1342,TRF,2026-06-25,0,19.0,11.0,0.0
Lab A,1342,TRF,2026-06-25,0,19.167,2.5,0.0
Lab A,1342,TRF,2026-06-25,0,19.333,23.7,0.0
Lab A,1342,TRF,2026-06-25,0,19.5,20.6,0.0
Lab A,1342,TRF,2026-06-25,0,19.667,2.6,0.0
Lab A,1342,TRF,2026-06-25,0,19.833,4.4,0.0
Lab A,1342,TRF,2026-06-25,0,20.0,19.0,0.0
Lab A,1342,TRF,2026-06-25,0,20.167,35.5,0.0
Lab A,1342,TRF,2026-06-25,0,20.333,33.7,0.0
Lab A,1342,TRF,2026-06-25,0,20.5,2.0,0.0
Lab A,1342,TRF,2026-06-25,0,20.667,0.8,0.0
Lab A,1342,TRF,2026-06-25,0,20.833,2.0,0.0
Lab A,1342,TRF,2026-06-25,0,21.0,15.3,0.0
Lab A,1342,TRF,2026-06-25,0,21.167,1.5,0.0
Lab A,1342,TRF,2026-06-25,0,21.333,7.3,0.0
Lab A,1342,TRF,2026-06-25,0,21.5,29.5,0.0
Lab A,1342,TRF,2026-06-25,0,21.667,16.5,0.0
Lab A,1342,TRF,2026-06-25,0,21.833,22.7,0.0
Lab A,1342,TRF,2026-06-25,0,22.0,22.1,0.0
Lab A,1342,TRF,2026-06-25,0,22.167,0.2,0.0
Lab A,1342,TRF,2026-06-25,0,22.333,3.4,0.0
Lab A,1342,TRF,2026-06-25,0,22.5,31.8,0.0
Lab A,1342,TRF,2026-06-25,0,22.667,0.6,0.0
Lab A,1342,TRF,2026-06-25,0,22.833,2.0,0.0
Lab A,1342,TRF,2026-06-25,0,23.0,7.0,0.0
Lab A,1342,TRF,2026-06-25,0,23.167,16.1,0.0
Lab A,1342,TRF,2026-06-25,0,23.333,6.8,0.0
Lab A,1342,TRF,2026-06-25,0,23.5,2.7,0.0
Lab A,1342,TRF,2026-06-25,0,23.667,3.0,0.0
Lab A,1342,TRF,2026-06-25,0,23.833,11.1,0.0
Lab A,1342,TRF,2026-06-26,1,0.0,2.8,0.0
Lab A,1342,TRF,2026-06-26,1,0.167,2.0,0.0
Lab A,1342,TRF,2026-06-26,1,0.333,13.4,0.0
Lab A,1342,TRF,2026-06-26,1,0.5,35.8,0.0
Lab A,1342,TRF,2026-06-26,1,0.667,44.8,0.0
Lab A,1342,TRF,2026-06-26,1,0.833,14.8,0.0
Lab A,1342,TRF,2026-06-26,1,1.0,2.0,0.0
Lab A,1342,TRF,2026-06-26,1,1.167,0.6,0.0
Lab A,1342,TRF,2026-06-26,1,1.333,7.1,0.0
Lab A,1342,TRF,2026-06-26,1,1.5,9.8,0.0
Lab A,1342,TRF,2026-06-26,1,1.667,1.7,0.0
Lab A,1342,TRF,2026-06-26,1,1.833,2.7,0.0
Lab A,1342,TRF,2026-06-26,1,2.0,0.6,0.0
Lab A,1342,TRF,2026-06-26,1,2.167,4.2,0.0
Lab A,1342,TRF,2026-06-26,1,2.333,35.3,0.0
Lab A,1342,TRF,2026-06-26,1,2.5,5.9,0.0
Lab A,1342,TRF,2026-06-26,1,2.667,0.3,0.0
Lab A,1342,TRF,2026-06-26,1,2.833,5.7,0.0
Lab A,1342,TRF,2026-06-26,1,3.0,6.4,0.0
Lab A,1342,TRF,2026-06-26,1,3.167,1.4,0.0
Lab A,1342,TRF,2026-06-26,1,3.333,24.7,0.0
Lab A,1342,TRF,2026-06-26,1,3.5,17.2,0.0
Lab A,1342,TRF,2026-06-26,1,3.667,16.9,0.0
Lab A,1342,TRF,2026-06-26,1,3.833,33.0,0.0
Lab A,1342,TRF,2026-06-26,1,4.0,2.7,0.0
Lab A,1342,TRF,2026-06-26,1,4.167,42.2,0.0
Lab A,1342,TRF,2026-06-26,1,4.333,38.8,0.0
Lab A,1342,TRF,2026-06-26,1,4.5,42.7,0.0
Lab A,1342,TRF,2026-06-26,1,4.667,2.4,0.0
Lab A,1342,TRF,2026-06-26,1,4.833,0.4,0.0
Lab A,1342,TRF,2026-06-26,1,5.0,0.9,0.0
Lab A,1342,TRF,2026-06-26,1,5.167,0.5,643.1
Lab A,1342,TRF,2026-06-26,1,5.333,2.0,709.9
Lab A,1342,TRF,2026-06-26,1,5.5,0.4,708.9
Lab A,1342,TRF,2026-06-26,1,5.667,0.7,708.2
Lab A,1342,TRF,2026-06-26,1,5.833,20.3,707.8
Lab A,1342,TRF,2026-06-26,1,6.0,4.3,712.1
Lab A,1342,TRF,2026-06-26,1,6.167,27.7,708.3
Lab A,1342,TRF,2026-06-26,1,6.333,0.6,707.6
Lab A,1342,TRF,2026-06-26,1,6.5,0.8,707.9
Lab A,1342,TRF,2026-06-26,1,6.667,0.3,707.3
Lab A,1342,TRF,2026-06-26,1,6.833,1.0,707.6
Lab A,1342,TRF,2026-06-26,1,7.0,0.6,707.3
Lab A,1342,TRF,2026-06-26,1,7.167,0.3,706.1
Lab A,1342,TRF,2026-06-26,1,7.333,0.2,707.4
Lab A,1342,TRF,2026-06-26,1,7.5,1.7,706.4
Lab A,1342,TRF,2026-06-26,1,7.667,0.0,707.2
Lab A,1342,TRF,2026-06-26,1,7.833,7.2,706.0
Lab A,1342,TRF,2026-06-26,1,8.0,5.0,705.2
Lab A,1342,TRF,2026-06-26,1,8.167,1.0,704.5
Lab A,1342,TRF,2026-06-26,1,8.333,0.7,704.5
Lab A,1342,TRF,2026-06-26,1,8.5,3.1,704.2
Lab A,1342,TRF,2026-06-26,1,8.667,0.9,705.3
Lab A,1342,TRF,2026-06-26,1,8.833,1.0,705.5
Lab A,1342,TRF,2026-06-26,1,9.0,0.2,705.3
Lab A,1342,TRF,2026-06-26,1,9.167,0.2,704.8
Lab A,1342,TRF,2026-06-26,1,9.333,23.6,707.5
Lab A,1342,TRF,2026-06-26,1,9.5,20.2,709.7
Lab A,1342,TRF,2026-06-26,1,9.667,50.8,703.7
Lab A,1342,TRF,2026-06-26,1,9.833,6.3,705.6
Lab A,1342,TRF,2026-06-26,1,10.0,1.0,705.4
Lab A,1342,TRF,2026-06-26,1,10.167,2.5,695.8
Lab A,1342,TRF,2026-06-26,1,10.333,19.7,635.0
Lab A,1342,TRF,2026-06-26,1,10.5,19.9,686.1
Lab A,1342,TRF,2026-06-26,1,10.667,19.2,714.5
Lab A,1342,TRF,2026-06-26,1,10.833,32.5,710.6
Lab A,1342,TRF,2026-06-26,1,11.0,1.9,709.8
Lab A,1342,TRF,2026-06-26,1,11.167,0.7,710.5
Lab A,1342,TRF,2026-06-26,1,11.333,0.3,710.0
Lab A,1342,TRF,2026-06-26,1,11.5,0.7,710.3
Lab A,1342,TRF,2026-06-26,1,11.667,0.6,710.1
Lab A,1342,TRF,2026-06-26,1,11.833,4.0,710.8
Lab A,1342,TRF,2026-06-26,1,12.0,0.9,710.6
Lab A,1342,TRF,2026-06-26,1,12.167,0.3,711.3
Lab A,1342,TRF,2026-06-26,1,12.333,1.1,711.1
Lab A,1342,TRF,2026-06-26,1,12.5,0.9,711.3
Lab A,1342,TRF,2026-06-26,1,12.667,7.9,711.1
Lab A,1342,TRF,2026-06-26,1,12.833,16.3,707.5
Lab A,1342,TRF,2026-06-26,1,13.0,4.8,705.6
Lab A,1342,TRF,2026-06-26,1,13.167,1.1,706.0
Lab A,1342,TRF,2026-06-26,1,13.333,0.6,706.5
Lab A,1342,TRF,2026-06-26,1,13.5,1.2,706.4
Lab A,1342,TRF,2026-06-26,1,13.667,0.9,705.6
Lab A,1342,TRF,2026-06-26,1,13.833,0.3,706.2
Lab A,1342,TRF,2026-06-26,1,14.0,1.9,706.4
Lab A,1342,TRF,2026-06-26,1,14.167,0.0,707.3
Lab A,1342,TRF,2026-06-26,1,14.333,0.2,707.2
Lab A,1342,TRF,2026-06-26,1,14.5,7.5,706.6
Lab A,1342,TRF,2026-06-26,1,14.667,23.0,706.7
Lab A,1342,TRF,2026-06-26,1,14.833,3.2,706.3
Lab A,1342,TRF,2026-06-26,1,15.0,0.3,707.0
Lab A,1342,TRF,2026-06-26,1,15.167,1.2,706.7
Lab A,1342,TRF,2026-06-26,1,15.333,0.5,707.1
